Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::empty() const [549]
[548]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [548]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&) [307]
-----------------------------------------------
                0.00    0.00       1/1           TCLAP::CmdLine::parse(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [414]
[549]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::empty() const [549]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const [547]
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [548]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [537]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::erase(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >) [595]
[550]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::cbegin() const [550]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&) [307]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_impl::_Vector_impl() [567]
[551]    0.0    0.00    0.00       1         std::allocator<boost::shared_ptr<boost::detail::shared_state_base> >::allocator() [551]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<boost::shared_ptr<boost::detail::shared_state_base> >::new_allocator() [523]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [570]
[552]    0.0    0.00    0.00       1         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [552]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [524]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [571]
[553]    0.0    0.00    0.00       1         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [553]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [525]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<TCLAP::Visitor*, std::allocator<TCLAP::Visitor*> >::_List_impl::_List_impl() [604]
[554]    0.0    0.00    0.00       1         std::allocator<std::_List_node<TCLAP::Visitor*> >::allocator() [554]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<TCLAP::Visitor*> >::new_allocator() [526]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<TCLAP::Visitor*, std::allocator<TCLAP::Visitor*> >::_List_impl::~_List_impl() [605]
[555]    0.0    0.00    0.00       1         std::allocator<std::_List_node<TCLAP::Visitor*> >::~allocator() [555]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<TCLAP::Visitor*> >::~new_allocator() [527]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [614]
[556]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocator() [556]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::new_allocator() [528]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::~_Rb_tree_impl() [615]
[557]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~allocator() [557]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~new_allocator() [529]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<void const*, std::pair<void const* const, boost::detail::tss_data_node>, std::_Select1st<std::pair<void const* const, boost::detail::tss_data_node> >, std::less<void const*>, std::allocator<std::pair<void const* const, boost::detail::tss_data_node> > >::_Rb_tree_impl<std::less<void const*>, true>::_Rb_tree_impl() [619]
[558]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<void const* const, boost::detail::tss_data_node> > >::allocator() [558]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<void const* const, boost::detail::tss_data_node> > >::new_allocator() [530]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [621]
[559]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<int> >::allocator() [559]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [531]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [622]
[560]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<int> >::~allocator() [560]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [532]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_impl::_Vector_impl() [575]
[561]    0.0    0.00    0.00       1         std::allocator<std::pair<boost::condition_variable*, boost::mutex*> >::allocator() [561]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<boost::condition_variable*, boost::mutex*> >::new_allocator() [533]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::_Vector_impl() [578]
[562]    0.0    0.00    0.00       1         std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > >::allocator() [562]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > >::new_allocator() [534]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::~_Vector_impl() [579]
[563]    0.0    0.00    0.00       1         std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > >::~allocator() [563]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > >::~new_allocator() [535]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__copy_move_a2<true, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [629]
[564]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [564]
                0.00    0.00      13/142         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [109]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [631]
[565]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [565]
                0.00    0.00      13/58          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [158]
                0.00    0.00      13/13          void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [208]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*>(std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*, std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*) [633]
[566]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*>(std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*, std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*) [566]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_base() [569]
[567]    0.0    0.00    0.00       1         std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_impl::_Vector_impl() [567]
                0.00    0.00       1/1           std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_impl_data::_Vector_impl_data() [568]
                0.00    0.00       1/1           std::allocator<boost::shared_ptr<boost::detail::shared_state_base> >::allocator() [551]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_impl::_Vector_impl() [567]
[568]    0.0    0.00    0.00       1         std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_impl_data::_Vector_impl_data() [568]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::vector() [594]
[569]    0.0    0.00    0.00       1         std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_base() [569]
                0.00    0.00       1/1           std::_Vector_base<boost::shared_ptr<boost::detail::shared_state_base>, std::allocator<boost::shared_ptr<boost::detail::shared_state_base> > >::_Vector_impl::_Vector_impl() [567]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [573]
[570]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [570]
                0.00    0.00       1/1           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [552]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [572]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [574]
[571]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [571]
                0.00    0.00       1/1           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [553]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [570]
[572]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [572]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [598]
[573]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [573]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [570]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [599]
[574]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [574]
                0.00    0.00       1/6           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [252]
                0.00    0.00       1/1           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [571]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_base() [577]
[575]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_impl::_Vector_impl() [575]
                0.00    0.00       1/1           std::allocator<std::pair<boost::condition_variable*, boost::mutex*> >::allocator() [561]
                0.00    0.00       1/1           std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_impl_data::_Vector_impl_data() [576]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_impl::_Vector_impl() [575]
[576]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_impl_data::_Vector_impl_data() [576]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::vector() [602]
[577]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_base() [577]
                0.00    0.00       1/1           std::_Vector_base<std::pair<boost::condition_variable*, boost::mutex*>, std::allocator<std::pair<boost::condition_variable*, boost::mutex*> > >::_Vector_impl::_Vector_impl() [575]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_base() [583]
[578]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::_Vector_impl() [578]
                0.00    0.00       1/1           std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > >::allocator() [562]
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl_data::_Vector_impl_data() [581]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::~_Vector_base() [584]
[579]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::~_Vector_impl() [579]
                0.00    0.00       1/1           std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > >::~allocator() [563]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::~_Vector_base() [584]
[580]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_M_deallocate(std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*, unsigned long) [580]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::_Vector_impl() [578]
[581]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl_data::_Vector_impl_data() [581]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::~vector() [601]
[582]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_M_get_Tp_allocator() [582]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::vector() [600]
[583]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_base() [583]
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::_Vector_impl() [578]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::~vector() [601]
[584]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::~_Vector_base() [584]
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_M_deallocate(std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >*, unsigned long) [580]
                0.00    0.00       1/1           std::_Vector_base<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> >, std::allocator<std::vector<TCLAP::Arg*, std::allocator<TCLAP::Arg*> > > >::_Vector_impl::~_Vector_impl() [579]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::bad_exception_::bad_exception_() [456]
[585]    0.0    0.00    0.00       1         std::bad_exception::bad_exception() [585]
                0.00    0.00       1/2           std::exception::exception() [380]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl() [614]
[586]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_key_compare() [586]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<void const*, std::pair<void const* const, boost::detail::tss_data_node>, std::_Select1st<std::pair<void const* const, boost::detail::tss_data_node> >, std::less<void const*>, std::allocator<std::pair<void const* const, boost::detail::tss_data_node> > >::_Rb_tree_impl<std::less<void const*>, true>::_Rb_tree_impl() [619]
[587]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<void const*> >::_Rb_tree_key_compare() [587]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [621]
[588]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [588]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::thread_data_base::thread_data_base() [487]
